source	target	score
E2F2	TMCC2	0.01350294891744852
PAX3	GABARAPL2	0.013481010682880878
PAX3	HAGH	0.013478048145771027
GATA1	SRRD	0.01344773918390274
E2F2	MICAL2	0.013447700440883637
TAL1	SCARNA9	0.013433893211185932
TAL1	RP11-460N20.8	0.013418775983154774
TAL1	ACSL1	0.013417735695838928
FOXA1	ANKRD9	0.013412673957645893
TAL1	CXCL2	0.013410906307399273
TAL1	ALAS2	0.013408465683460236
NEUROD1	MZB1	0.013407409191131592
PAX3	SLC25A39	0.013376076705753803
KLF1	DPM2	0.01337375957518816
GATA1	TESC	0.013351097702980042
PAX3	TUBB2A	0.01335010677576065
TAL1	PINK1	0.013344968358675638
PAX3	IL7R	0.0133284330368042
NEUROD1	ITIH3	0.013304081745445728
PAX3	CTNNAL1	0.013292762450873852
TAL1	RP11-217O12.1	0.013291669078171253
GATA1	KLC3	0.01328723132610321
KLF1	AC011933.2	0.013258740305900574
TAL1	EIF2AK1	0.01325535774230957
FOXA1	TMOD1	0.013250931166112423
NEUROD1	H1-2	0.013249863870441914
PAX3	MPP1	0.013247531838715076
FOXA1	MNDA	0.013246593065559864
KLF1	SNORD11	0.01324382796883583
TAL1	ABCC13	0.013220687707265219
TAL1	MPP1	0.013213406006495157
GATA1	HMGB1P30	0.01320668775588274
TAL1	MAL	0.013153388164937496
GATA1	SLC6A8	0.013101850636303425
FOXA1	MMP9	0.013096126727759838
PAX3	GSPT1	0.01309411320835352
NEUROD1	IGHG2	0.013074509799480438
KLF1	SRRD	0.01306819294889768
PAX3	SNCA	0.013061453588306904
TAL1	C9orf78	0.013021486811339855
NEUROD1	APOB	0.013016034848988056
FOXA1	GLUL	0.013015273958444595
GATA1	TF	0.012986764311790466
NEUROD1	APOC3	0.01298491656780243
FOXA1	TALDO1	0.01298482995480299
PAX3	H1-2	0.012965361587703228
NEUROD1	HSPA1A	0.012958298437297344
FOXA1	HSPA1A	0.012934734113514423
PAX3	YBX3	0.012919500470161438
PAX3	MMP9	0.012907490134239197
NEUROD1	APOH	0.012881730683147907
NEUROD1	BSG	0.012872115708887577
FOXA1	STMP1	0.01283947378396988
NEUROD1	IGLV3-19	0.012836724519729614
PAX3	CSF3R	0.012827198021113873
GATA1	DEFA3	0.012797784991562366
NEUROD1	IGKV3-11	0.012788224034011364
PAX3	BNIP3L	0.012757722288370132
KLF1	HMGB1P30	0.012750261463224888
NEUROD1	MKRN1	0.01274795550853014
PAX3	ANKRD9	0.012727998197078705
NEUROD1	FBXO9	0.012713315896689892
GATA1	SMOX	0.012712416239082813
NEUROD1	CDC34	0.012707690708339214
PAX3	SLC25A37	0.012687047012150288
GATA1	USH2A	0.012669622898101807
NEUROD1	VTN	0.0126693956553936
NEUROD1	FKBP8	0.01265436690300703
NEUROD1	IGHM	0.012641596607863903
PAX3	TMOD1	0.012613487429916859
PAX3	G0S2	0.012610594742000103
GATA1	HBQ1	0.01261051744222641
PAX3	S100A8	0.012607579119503498
PAX3	C1QA	0.012593011371791363
GATA1	SNORD11	0.012565943412482738
NEUROD1	HPX	0.0124972490593791
NEUROD1	RIOK3	0.012481684796512127
NEUROD1	GUK1	0.012475092895328999
FOXA1	EREG	0.012383848428726196
FOXA1	HAGH	0.012380331754684448
NEUROD1	APOE	0.012365330941975117
FOXA1	CTNNAL1	0.01234911847859621
FOXA1	BNIP3L	0.012341802008450031
NEUROD1	CA3-AS1	0.012323260307312012
FOXA1	IL1R2	0.012292045168578625
GATA1	C9orf78	0.012275137752294541
KLF1	FBXO9	0.012259200960397721
PAX3	C1QB	0.012243092060089111
NEUROD1	HP	0.01222701370716095
GATA1	CTA-363E6.6	0.012223802506923676
NEUROD1	HBB	0.012218127958476543
NEUROD1	FGL1	0.012207207269966602
NEUROD1	FGG	0.012202948331832886
KLF1	TAL1	0.012190397828817368
GATA1	SELENBP1	0.012161258608102798
FOXA1	C1QA	0.012159022502601147
PAX3	IL1R1	0.012124556116759777
NEUROD1	DCAF12	0.012116213329136372
NEUROD1	C1QB	0.012080271728336811
PAX3	LYZ	0.01206913124769926
PAX3	GLUL	0.012056847102940083
FOXA1	NCOA4	0.012051242403686047
FOXA1	CCL20	0.012019027955830097
NEUROD1	ORM1	0.011991634964942932
FOXA1	BASP1	0.011968742124736309
NEUROD1	IGKV4-1	0.01196178700774908
GATA1	RP5-1198O20.4	0.011936627328395844
NEUROD1	APOA1	0.01192967128008604
NEUROD1	IGHV3-15	0.011925846338272095
NEUROD1	FGB	0.011920164339244366
PAX3	CTSB	0.011895815841853619
GATA1	PHOSPHO1	0.011882026679813862
PAX3	IL1R2	0.011797204613685608
NEUROD1	CTNNAL1	0.011795376427471638
FOXA1	IL1R1	0.011779851280152798
FOXA1	G0S2	0.011778260581195354
KLF1	TBCEL	0.011764300055801868
NEUROD1	BTNL10	0.011759232729673386
NEUROD1	AMBP	0.011754445731639862
GATA1	DPM2	0.011753411342700323
FOXA1	SLC25A39	0.011729982681572437
GATA1	GLRX5	0.01170514648159345
FOXA1	BLVRB	0.011699899099767208
GATA1	NCOA4	0.011694694203989846
NEUROD1	GABARAPL2	0.011682757176458836
NEUROD1	SAA2	0.011679033748805523
FOXA1	C1QB	0.011677534319460392
GATA1	RUNDC3A	0.011662972159683704
PAX3	BASP1	0.011637955904006958
NEUROD1	FGA	0.011611014604568481
KLF1	MAL	0.011603961698710918
PAX3	CCL20	0.011596162803471088
PAX3	HSPA1A	0.011588300578296185
FOXA1	SNCA	0.011570866219699383
FOXA1	THBS1	0.01156575232744217
FOXA1	HLA-DRA	0.011564751155674458
FOXA1	MPP1	0.011564434505999088
NEUROD1	YPEL3	0.011562556959688663
NEUROD1	IGKV3-20	0.011551660485565662
NEUROD1	IGLV3-1	0.011549876071512699
GATA1	RP11-20D14.6	0.011521946638822556
NEUROD1	MFSD2B	0.011493932455778122
FOXA1	IL7R	0.011489416472613811
PAX3	NCOA4	0.011488300748169422
KLF1	USH2A	0.011480587534606457
KLF1	PHOSPHO1	0.011443780114253363
FOXA1	MAP2K3	0.011421126313507557
KLF1	RP11-227H4.9	0.011411483399569988
GATA1	IGKC	0.011405748315155506
NEUROD1	BNIP3L	0.011403001844882965
PAX3	PLAUR	0.011400124989449978
KLF1	NATD1	0.011376923881471157
GATA1	H1-2	0.011366516351699829
NEUROD1	DPM2	0.011348594911396503
NEUROD1	BBOF1	0.011345450766384602
GATA1	HBM	0.011334940791130066
KLF1	RP5-1198O20.4	0.011325438506901264
PAX3	SIAH2	0.011316780932247639
GATA1	CTD-3154N5.2	0.011281624436378479
PAX3	HLA-DRA	0.011255835182964802
NEUROD1	IFIT1B	0.011244266293942928
KLF1	CTD-3154N5.2	0.011239974449078241
PAX3	EREG	0.011174320243299007
NEUROD1	TALDO1	0.011172537691891193
NEUROD1	RUNDC3A	0.011112183332443237
GATA1	BBOF1	0.010990778915584087
KLF1	HBQ1	0.010982926934957504
PAX3	ACSL1	0.010947559028863907
PAX3	MAP2K3	0.010767444968223572
KLF1	DPCD	0.010699096135795116
FOXA1	ACSL1	0.01064165960997343
PAX3	THBS1	0.010598917491734028
KLF1	KLC3	0.01059010624885559
KLF1	CTA-363E6.6	0.010579913854598999
FOXA1	PLAUR	0.010512969456613064
KLF1	BLVRB	0.010367324203252792
KLF1	SEC14L4	0.010244046337902546
KLF1	LYL1	0.010223903506994248
KLF1	GPX1	0.010215925052762032
KLF1	PCSK1N	0.010211460292339325
KLF1	HMBS	0.010203834623098373
KLF1	CXCL2	0.010087271220982075
KLF1	ERFE	0.010050409163037935
KLF1	HSPA1A	0.010012837126851082
KLF1	PRDX2	0.009995019435882569
KLF1	DMTN	0.009906954442461332
KLF1	RUNDC3A	0.009894090704619884
KLF1	SMIM1	0.00983606930822134
KLF1	BSG	0.009812581539154052
KLF1	AC023347.1	0.009764703921973705
KLF1	HBM	0.009730023331940174
KLF1	ALAS2	0.009679947048425674
KLF1	GUK1	0.009653183072805405
KLF1	GATA1	0.009648503735661507
KLF1	R3HDM4	0.009610646404325962
KLF1	CR1L	0.009574147872626781
KLF1	AHSP	0.009515096992254257
KLF1	HBB	0.009454449266195297
KLF1	ST6GALNAC4	0.009373392909765244
KLF1	IGF2BP2	0.009310628287494183
KLF1	EIF2AK1	0.0093092555180192
KLF1	SNCA	0.009289720095694065
KLF1	RIOK3	0.009278998710215092
KLF1	RBM38	0.009247496724128723
KLF1	S100A8	0.009207230061292648
KLF1	TSPAN5	0.009197940429051718
KLF1	BNIP3L	0.009173544496297837
KLF1	NFE2	0.009146892155210177
KLF1	GABARAPL2	0.009138739109039307
KLF1	MYL4	0.00913123320788145
KLF1	GLRX5	0.009085971117019653
KLF1	AGXT	0.009060114622116089
KLF1	RP11-20D14.6	0.009037184529006481
KLF1	IFIT1B	0.00902764592319727
KLF1	HBA2	0.009002462774515153
KLF1	PDZK1IP1	0.008970459923148155
KLF1	STRADB	0.008956468105316162
KLF1	SLC25A37	0.008950193971395492
KLF1	RNF10	0.008942645974457264
KLF1	YOD1	0.00893773976713419
KLF1	GYPC	0.008870112895965575
KLF1	YBX3	0.00881919041275978
KLF1	H1-2	0.008816732093691826
KLF1	RHCE	0.008808798467119535
KLF1	SLC25A39	0.008803538233041763
KLF1	RHAG	0.008786233142018318
KLF1	CA3-AS1	0.008784368634223938
KLF1	E2F2	0.008781244046986103
KLF1	FKBP8	0.008781000040471554
KLF1	TALDO1	0.008767494559288025
KLF1	SELENBP1	0.008718443661928177
KLF1	MXI1	0.008687029592692852
KLF1	ANKRD9	0.008684073574841022
KLF1	IGHG2	0.008656189776957035
KLF1	HAGH	0.008614728599786759
KLF1	ISCA1	0.008607235737144947
KLF1	OSBP2	0.00860371720045805
KLF1	EIF1AY	0.008598496516545614
KLF1	TMCC2	0.008576684631407261
