source	target	score
NEUROD1	FKBP8	0.013085787184536457
PAX3	MAP2K3	0.013069063425064087
NEUROD1	IGHGP	0.013053695671260357
FOXA1	STRADB	0.013038712553679943
FOXA1	UBXN6	0.013037716038525105
TAL1	LYL1	0.013022140732833318
FOXA1	SLC2A1	0.012986178509891033
NEUROD1	HP	0.012975177727639675
GATA1	YBX3	0.012969871716839927
TAL1	STRADB	0.012968317915995916
PAX3	GABARAPL2	0.012967639602720737
FOXA1	CTNNAL1	0.012940120883286
PAX3	RIOK3	0.012919346801936626
FOXA1	PLEK2	0.01291683316230774
TAL1	ATP6V0C	0.01291187945753336
TAL1	BNIP3L	0.01290589477866888
GATA1	NASPP1	0.012894284911453724
GATA1	C9orf78	0.012893547117710114
NEUROD1	GUK1	0.012879517860710621
FOXA1	HAGH	0.01287792343646288
TAL1	SELENOP	0.01285328467686971
GATA1	RNF10	0.012848985381424427
GATA1	IGHG4	0.012844051234424114
PAX3	H1-2	0.012807806022465229
PAX3	IL1R2	0.01280713826417923
PAX3	CHPT1	0.01280047744512558
GATA1	ATP6V0C	0.01279710978269577
GATA1	PBX1	0.012789781205356121
TAL1	STMP1	0.012789125740528106
PAX3	MKRN1	0.012777402065694332
FOXA1	MPP1	0.012728574685752392
GATA1	TAL1	0.012725826352834702
NEUROD1	IGKV4-1	0.012710563838481903
KLF1	IGKC	0.012703034095466137
PAX3	GSPT1	0.012699532322585583
PAX3	IGF2R	0.012695372104644775
GATA1	CDC34	0.012690230272710323
TAL1	MPP1	0.012681661794583002
PAX3	IL1R1	0.012669320218265057
TAL1	GATA1	0.012668424285948277
TAL1	EPB41	0.012668043375015259
NEUROD1	APOB	0.01266506314277649
NEUROD1	H1-2	0.012654948979616165
NEUROD1	AMBP	0.012650304473936558
GATA1	TESC	0.012641875445842743
KLF1	NUDT4B	0.01263920683413744
PAX3	MPP1	0.012631252408027649
TAL1	SIAH2	0.01261303573846817
FOXA1	BSG	0.01260859053581953
FOXA1	IL1R1	0.012605495750904083
NEUROD1	FGB	0.012591798789799213
FOXA1	GABARAPL2	0.012590686790645123
PAX3	NCOA4	0.012558002956211567
PAX3	SLC8A1	0.012494049966335297
NEUROD1	BLVRB	0.012485926039516926
NEUROD1	APOH	0.012485637329518795
NEUROD1	FGG	0.012385203503072262
NEUROD1	MZB1	0.012381061911582947
FOXA1	CHPT1	0.012376775033771992
KLF1	CA3-AS1	0.012361720204353333
GATA1	H1-2	0.012356400489807129
PAX3	FBXO9	0.01231509167701006
GATA1	EREG	0.012313690036535263
FOXA1	MAL	0.012298926711082458
GATA1	TLCD4	0.01227542757987976
FOXA1	SLC8A1	0.012223956175148487
PAX3	YPEL3	0.012218859978020191
PAX3	YBX3	0.01221426110714674
PAX3	BASP1	0.012195480056107044
FOXA1	MKRN1	0.012194723822176456
PAX3	MAL	0.012187155894935131
PAX3	TUBB2A	0.012178629636764526
KLF1	NFIX	0.012175281842549643
GATA1	USH2A	0.012161746621131897
GATA1	SMOX	0.012133657932281494
FOXA1	NCOA4	0.012123294174671173
FOXA1	SNCA	0.012120581232011318
PAX3	CTSB	0.012078584171831608
NEUROD1	HMBS	0.012058238498866558
FOXA1	GSPT1	0.011964681558310986
FOXA1	BNIP3L	0.011930875480175018
KLF1	CXCL2	0.011872957460582256
GATA1	MXI1	0.011855668077866236
NEUROD1	SAA1	0.011831670999526978
NEUROD1	BSG	0.011803843080997467
FOXA1	TUBB2A	0.011780224740505219
KLF1	FKBP8	0.011770017445087433
NEUROD1	GYPC	0.011753720231354237
KLF1	SMIM5	0.011746798641979694
NEUROD1	TALDO1	0.01173421274870634
FOXA1	FBXO9	0.011721308343112469
NEUROD1	ORM1	0.011700580827891827
GATA1	IGLC3	0.01167511660605669
PAX3	SNCA	0.011659578420221806
FOXA1	IGF2R	0.011659477837383747
GATA1	SLC6A8	0.011653046123683453
FOXA1	BASP1	0.011651773005723953
GATA1	RPL7AP26	0.011646613478660583
NEUROD1	BASP1	0.011638213880360126
NEUROD1	HBQ1	0.011622699908912182
KLF1	GUK1	0.011619306355714797
PAX3	FOXA1	0.011615087278187275
NEUROD1	VTN	0.01160042267292738
GATA1	FBXO9	0.01158920427163442
KLF1	IGLC3	0.011585074476897717
KLF1	ORM2	0.01158491987735033
NEUROD1	MARCHF8	0.01157316192984581
NEUROD1	FGA	0.011515840888023376
KLF1	ATP6V0C	0.011503580957651138
NEUROD1	GABARAPL2	0.01146553922444582
KLF1	IGF2BP2	0.011453312821686268
FOXA1	YBX3	0.011430342681705952
PAX3	ACSL1	0.01142669003456831
GATA1	ARF4P1	0.011419202201068401
GATA1	IGHA1	0.011390243656933308
NEUROD1	APOA1	0.011385585181415081
KLF1	NATD1	0.011384367942810059
NEUROD1	DERL3	0.011367268860340118
GATA1	OSBP2	0.011360226819912592
NEUROD1	IGHG2	0.011351682245731354
NEUROD1	IGKV3-20	0.011347058229148388
PAX3	EIF2AK1	0.01132859755307436
GATA1	GYPC	0.011302462965250015
GATA1	KLC3	0.0112994983792305
GATA1	PAGE2B	0.011296291835606098
KLF1	CTA-363E6.6	0.011266791572173437
GATA1	PDZK1IP1	0.011221949011087418
NEUROD1	IGKV3-11	0.011174638755619526
GATA1	BLVRB	0.011162623018026351
KLF1	HBQ1	0.011153403669595718
NEUROD1	CTNNAL1	0.011131261475384235
NEUROD1	CTA-363E6.6	0.011091179214417934
KLF1	HBB	0.01105993390083313
GATA1	NFE2	0.011017584552367529
GATA1	ORM2	0.011006939224898815
KLF1	NASPP1	0.01099474262446165
KLF1	BSG	0.0109727643430233
FOXA1	ACSL1	0.010940317995846272
GATA1	SELENBP1	0.010936498641967773
GATA1	HBA1	0.010804209113121032
NEUROD1	ITIH3	0.010799489915370941
GATA1	RP11-1148O4.1	0.010786466300487518
NEUROD1	IGHV3-15	0.010776977054774761
KLF1	RPL7AP26	0.010724224150180817
GATA1	HBA2	0.01070730909705162
NEUROD1	TENT5C	0.010697650723159313
NEUROD1	OSBP2	0.010633583180606365
NEUROD1	MKRN1	0.010626017116010189
NEUROD1	TCP11L2	0.01061857771128416
FOXA1	EIF2AK1	0.01058377604931593
KLF1	TALDO1	0.010582458972930909
KLF1	ATP1B2	0.010529163293540478
NEUROD1	FBXO7	0.0105022257193923
KLF1	EIF1AY	0.010489010562499365
KLF1	GABARAPL2	0.010447978973388672
KLF1	SLC25A39	0.010429077595472337
NEUROD1	NFE2	0.010421711020171642
KLF1	IGLC2	0.010317717678844929
KLF1	ARF4P1	0.01028845552355051
KLF1	PBX1	0.01021418534219265
KLF1	TSPAN5	0.01020037941634655
KLF1	GYPC	0.01018875241279602
KLF1	SRRD	0.010088838015993437
KLF1	RP3-467D16.3	0.010069628246128559
KLF1	BLVRB	0.01003180667757988
KLF1	AGXT	0.009949781931936741
KLF1	HMGB1P30	0.009925122372806072
KLF1	RP11-1148O4.1	0.00989557709544897
KLF1	KLC3	0.009887488558888435
KLF1	PDZK1IP1	0.00986604206264019
KLF1	AC023347.1	0.009863088838756084
KLF1	NFE2	0.00983074059089025
KLF1	EREG	0.009828025475144386
KLF1	IGHA1	0.00981000562508901
KLF1	HP	0.009745254181325436
KLF1	MARCHF8	0.009742691181600094
KLF1	RP5-1198O20.4	0.009705515578389168
KLF1	PHOSPHO1	0.009682253003120422
KLF1	SAA2	0.009629291482269764
KLF1	APOE	0.009542751436432203
KLF1	GLUL	0.009524241710702578
KLF1	ANKRD9	0.009511406533420086
KLF1	SIAH2	0.009485834278166294
KLF1	MYL4	0.009484847076237202
KLF1	MKRN1	0.00946319755166769
KLF1	MAL	0.009448147378861904
KLF1	MXI1	0.009315813891589642
KLF1	FBXO9	0.009270551055669785
KLF1	USH2A	0.00925771240144968
KLF1	RP11-217O12.1	0.009254691191017628
KLF1	CDC34	0.009239362552762032
KLF1	SPTB	0.009209620766341686
KLF1	ST6GALNAC4	0.009209176152944564
KLF1	APOC3	0.009203102439641953
KLF1	CMBL	0.009193086996674538
KLF1	H1-2	0.009189650416374207
KLF1	EPB41	0.00917431190609932
KLF1	HBA2	0.009099388122558593
KLF1	SMIM1	0.009082323871552944
KLF1	CTD-2561J22.5	0.009075389243662357
KLF1	HBA1	0.009031767398118973
KLF1	STRADB	0.009024176001548766
KLF1	TESC	0.009015673398971557
KLF1	DMTN	0.0089901282141606
KLF1	RHAG	0.008986092483003935
KLF1	RBM38	0.008921192027628422
KLF1	SLC2A1	0.008899742737412453
KLF1	TMOD1	0.008875926584005355
KLF1	HAGH	0.008839835971593856
KLF1	SAA4	0.008831107057631016
KLF1	GYPB	0.008804216360052427
KLF1	PCSK1N	0.008800923824310303
KLF1	RP11-20D14.6	0.008784729987382889
KLF1	TTR	0.008777466602623463
KLF1	LGALS3	0.008775603647033373
KLF1	CTA-392E5.1	0.008760896511375904
KLF1	SCARNA9	0.008753853850066662
KLF1	STMP1	0.008733399212360382
KLF1	SLC38A5	0.008729078496495882
KLF1	RP11-227H4.9	0.00872078537940979
KLF1	IGHG2	0.008711344562470913
KLF1	FAM210B	0.008636424690485001
KLF1	FBXO7	0.008631761185824871
KLF1	ALB	0.008631380274891853
