source	target	edge_score	max_head_layer_score	top_head_layers
MAL	STMP1	0.0347760640657865	0.26772836538461536	"[{""layer"": 0, ""head"": 7, ""score"": 0.26772836538461536}, {""layer"": 1, ""head"": 7, ""score"": 0.05810546875}, {""layer"": 5, ""head"": 0, ""score"": 0.055513822115384616}, {""layer"": 8, ""head"": 3, ""score"": 0.051908052884615384}, {""layer"": 7, ""head"": 1, ""score"": 0.04781400240384615}]"
LYL1	IGHV3-23	0.0347497873008251	0.06634521484375	"[{""layer"": 2, ""head"": 6, ""score"": 0.06634521484375}, {""layer"": 7, ""head"": 0, ""score"": 0.0601806640625}, {""layer"": 7, ""head"": 6, ""score"": 0.056365966796875}, {""layer"": 6, ""head"": 6, ""score"": 0.055145263671875}, {""layer"": 10, ""head"": 7, ""score"": 0.054351806640625}]"
MXI1	IGLV1-40	0.0347238332033157	0.2069091796875	"[{""layer"": 0, ""head"": 0, ""score"": 0.2069091796875}, {""layer"": 1, ""head"": 0, ""score"": 0.054931640625}, {""layer"": 10, ""head"": 3, ""score"": 0.053070068359375}, {""layer"": 5, ""head"": 3, ""score"": 0.052490234375}, {""layer"": 1, ""head"": 3, ""score"": 0.051177978515625}]"
MXI1	EPB41	0.0346407930056254	0.10026041666666667	"[{""layer"": 3, ""head"": 7, ""score"": 0.10026041666666667}, {""layer"": 7, ""head"": 0, ""score"": 0.0671875}, {""layer"": 4, ""head"": 6, ""score"": 0.06549479166666666}, {""layer"": 2, ""head"": 2, ""score"": 0.06315104166666667}, {""layer"": 8, ""head"": 5, ""score"": 0.06106770833333333}]"
NFE2	IL1B	0.0346238206733356	0.13512073863636365	"[{""layer"": 5, ""head"": 7, ""score"": 0.13512073863636365}, {""layer"": 6, ""head"": 6, ""score"": 0.12464488636363637}, {""layer"": 7, ""head"": 0, ""score"": 0.12064985795454546}, {""layer"": 1, ""head"": 6, ""score"": 0.09068714488636363}, {""layer"": 6, ""head"": 7, ""score"": 0.08638139204545454}]"
TAL1	MMP20	0.0345988199114799	0.66943359375	"[{""layer"": 0, ""head"": 1, ""score"": 0.66943359375}, {""layer"": 0, ""head"": 3, ""score"": 0.31689453125}, {""layer"": 1, ""head"": 2, ""score"": 0.08404541015625}, {""layer"": 3, ""head"": 6, ""score"": 0.0706787109375}, {""layer"": 1, ""head"": 1, ""score"": 0.0660400390625}]"
NCOA4	S100A12	0.034591578774982	0.228515625	"[{""layer"": 5, ""head"": 7, ""score"": 0.228515625}, {""layer"": 6, ""head"": 7, ""score"": 0.15364583333333334}, {""layer"": 3, ""head"": 7, ""score"": 0.1381293402777778}, {""layer"": 6, ""head"": 6, ""score"": 0.1372612847222222}, {""layer"": 7, ""head"": 6, ""score"": 0.134765625}]"
LYL1	HLA-DRA	0.0345639962899057	0.12212171052631579	"[{""layer"": 6, ""head"": 1, ""score"": 0.12212171052631579}, {""layer"": 0, ""head"": 6, ""score"": 0.11749588815789473}, {""layer"": 6, ""head"": 7, ""score"": 0.09097450657894737}, {""layer"": 5, ""head"": 4, ""score"": 0.08357319078947369}, {""layer"": 7, ""head"": 1, ""score"": 0.08203125}]"
SOX6	TRBV27	0.0345488190650939	0.9951171875	"[{""layer"": 0, ""head"": 7, ""score"": 0.9951171875}, {""layer"": 7, ""head"": 0, ""score"": 0.0460205078125}, {""layer"": 6, ""head"": 3, ""score"": 0.0390625}, {""layer"": 6, ""head"": 4, ""score"": 0.03826904296875}, {""layer"": 7, ""head"": 4, ""score"": 0.03594970703125}]"
MAL	IGHGP	0.0344689562916755	0.18880208333333334	"[{""layer"": 5, ""head"": 7, ""score"": 0.18880208333333334}, {""layer"": 2, ""head"": 6, ""score"": 0.14265950520833334}, {""layer"": 6, ""head"": 6, ""score"": 0.11409505208333333}, {""layer"": 1, ""head"": 5, ""score"": 0.093994140625}, {""layer"": 6, ""head"": 7, ""score"": 0.0888671875}]"
MAL	SLC40A1	0.0344656147062778	0.06573486328125	"[{""layer"": 5, ""head"": 7, ""score"": 0.06573486328125}, {""layer"": 6, ""head"": 7, ""score"": 0.0616455078125}, {""layer"": 7, ""head"": 7, ""score"": 0.05908203125}, {""layer"": 8, ""head"": 1, ""score"": 0.057525634765625}, {""layer"": 2, ""head"": 1, ""score"": 0.05712890625}]"
MAL	RNF10	0.0343962501395832	0.07075639204545454	"[{""layer"": 1, ""head"": 4, ""score"": 0.07075639204545454}, {""layer"": 2, ""head"": 7, ""score"": 0.06360973011363637}, {""layer"": 8, ""head"": 5, ""score"": 0.05846058238636364}, {""layer"": 1, ""head"": 2, ""score"": 0.05704012784090909}, {""layer"": 7, ""head"": 5, ""score"": 0.05348899147727273}]"
PBX1	CA3-AS1	0.0343435145914554	0.8271484375	"[{""layer"": 0, ""head"": 7, ""score"": 0.8271484375}, {""layer"": 0, ""head"": 5, ""score"": 0.81494140625}, {""layer"": 0, ""head"": 2, ""score"": 0.39697265625}, {""layer"": 0, ""head"": 1, ""score"": 0.270263671875}, {""layer"": 1, ""head"": 2, ""score"": 0.042022705078125}]"
MAL	BNIP3L	0.0343369543552398	0.09320746527777778	"[{""layer"": 0, ""head"": 6, ""score"": 0.09320746527777778}, {""layer"": 4, ""head"": 5, ""score"": 0.07747395833333333}, {""layer"": 3, ""head"": 3, ""score"": 0.0627712673611111}, {""layer"": 10, ""head"": 7, ""score"": 0.05978732638888889}, {""layer"": 9, ""head"": 7, ""score"": 0.05832248263888889}]"
NEUROD1	RP11-257I14.1	0.0343365110456943	0.2548828125	"[{""layer"": 0, ""head"": 0, ""score"": 0.2548828125}, {""layer"": 0, ""head"": 1, ""score"": 0.1357421875}, {""layer"": 0, ""head"": 5, ""score"": 0.12274169921875}, {""layer"": 1, ""head"": 2, ""score"": 0.11376953125}, {""layer"": 3, ""head"": 6, ""score"": 0.09161376953125}]"
MAL	GLRX5	0.0342523977160453	0.12027994791666667	"[{""layer"": 3, ""head"": 4, ""score"": 0.12027994791666667}, {""layer"": 4, ""head"": 4, ""score"": 0.09529622395833333}, {""layer"": 5, ""head"": 0, ""score"": 0.09000651041666667}, {""layer"": 5, ""head"": 1, ""score"": 0.06827799479166667}, {""layer"": 2, ""head"": 4, ""score"": 0.06510416666666667}]"
SOX6	IGKC	0.0342510598046439	0.25418526785714285	"[{""layer"": 0, ""head"": 4, ""score"": 0.25418526785714285}, {""layer"": 10, ""head"": 3, ""score"": 0.10881696428571429}, {""layer"": 5, ""head"": 7, ""score"": 0.07805524553571429}, {""layer"": 6, ""head"": 6, ""score"": 0.07575334821428571}, {""layer"": 2, ""head"": 6, ""score"": 0.0732421875}]"
NCOA4	NATD1	0.0341699756681919	0.62451171875	"[{""layer"": 0, ""head"": 1, ""score"": 0.62451171875}, {""layer"": 0, ""head"": 3, ""score"": 0.1995849609375}, {""layer"": 0, ""head"": 5, ""score"": 0.18408203125}, {""layer"": 0, ""head"": 0, ""score"": 0.1378173828125}, {""layer"": 1, ""head"": 2, ""score"": 0.07366943359375}]"
LYL1	IGHV1-2	0.034153327345848	0.492919921875	"[{""layer"": 0, ""head"": 7, ""score"": 0.492919921875}, {""layer"": 10, ""head"": 3, ""score"": 0.11297607421875}, {""layer"": 2, ""head"": 6, ""score"": 0.07489013671875}, {""layer"": 1, ""head"": 5, ""score"": 0.0609130859375}, {""layer"": 0, ""head"": 4, ""score"": 0.060211181640625}]"
NCOA4	TRBV27	0.0341447740793228	0.99462890625	"[{""layer"": 0, ""head"": 7, ""score"": 0.99462890625}, {""layer"": 0, ""head"": 4, ""score"": 0.044586181640625}, {""layer"": 7, ""head"": 0, ""score"": 0.04425048828125}, {""layer"": 6, ""head"": 3, ""score"": 0.04302978515625}, {""layer"": 7, ""head"": 6, ""score"": 0.037445068359375}]"
GATA1	TPSAB1	0.0341164059937	0.08416748046875	"[{""layer"": 0, ""head"": 0, ""score"": 0.08416748046875}, {""layer"": 5, ""head"": 7, ""score"": 0.06787109375}, {""layer"": 7, ""head"": 6, ""score"": 0.0655517578125}, {""layer"": 8, ""head"": 7, ""score"": 0.0614013671875}, {""layer"": 4, ""head"": 1, ""score"": 0.06103515625}]"
TAL1	THBS1	0.0341162011027336	0.068603515625	"[{""layer"": 10, ""head"": 7, ""score"": 0.068603515625}, {""layer"": 7, ""head"": 0, ""score"": 0.06573486328125}, {""layer"": 10, ""head"": 3, ""score"": 0.06549072265625}, {""layer"": 2, ""head"": 2, ""score"": 0.0635986328125}, {""layer"": 7, ""head"": 6, ""score"": 0.057281494140625}]"
GATA1	MMP20	0.0340865440666675	0.52685546875	"[{""layer"": 0, ""head"": 1, ""score"": 0.52685546875}, {""layer"": 0, ""head"": 3, ""score"": 0.439208984375}, {""layer"": 1, ""head"": 2, ""score"": 0.09002685546875}, {""layer"": 1, ""head"": 1, ""score"": 0.08050537109375}, {""layer"": 3, ""head"": 6, ""score"": 0.06878662109375}]"
NCOA4	LINC02118	0.0340434648096561	0.71240234375	"[{""layer"": 0, ""head"": 3, ""score"": 0.71240234375}, {""layer"": 0, ""head"": 0, ""score"": 0.294921875}, {""layer"": 0, ""head"": 1, ""score"": 0.2176513671875}, {""layer"": 4, ""head"": 6, ""score"": 0.06085205078125}, {""layer"": 5, ""head"": 5, ""score"": 0.057159423828125}]"
MAL	SOX6	0.0339581444859504	0.10211181640625	"[{""layer"": 7, ""head"": 6, ""score"": 0.10211181640625}, {""layer"": 10, ""head"": 7, ""score"": 0.09326171875}, {""layer"": 2, ""head"": 2, ""score"": 0.08624267578125}, {""layer"": 8, ""head"": 7, ""score"": 0.08154296875}, {""layer"": 8, ""head"": 6, ""score"": 0.06854248046875}]"
LYL1	IGKV3-11	0.0339476466178894	0.26318359375	"[{""layer"": 0, ""head"": 3, ""score"": 0.26318359375}, {""layer"": 4, ""head"": 6, ""score"": 0.060394287109375}, {""layer"": 8, ""head"": 5, ""score"": 0.05230712890625}, {""layer"": 3, ""head"": 6, ""score"": 0.048736572265625}, {""layer"": 1, ""head"": 6, ""score"": 0.048431396484375}]"
NCOA4	CPA3	0.0339306915799776	0.087158203125	"[{""layer"": 5, ""head"": 7, ""score"": 0.087158203125}, {""layer"": 7, ""head"": 6, ""score"": 0.083740234375}, {""layer"": 8, ""head"": 7, ""score"": 0.07076009114583333}, {""layer"": 1, ""head"": 5, ""score"": 0.06669108072916667}, {""layer"": 7, ""head"": 0, ""score"": 0.0654296875}]"
MXI1	IGHV3-30	0.0338828302919864	0.08905029296875	"[{""layer"": 10, ""head"": 3, ""score"": 0.08905029296875}, {""layer"": 1, ""head"": 6, ""score"": 0.08056640625}, {""layer"": 10, ""head"": 7, ""score"": 0.07958984375}, {""layer"": 7, ""head"": 0, ""score"": 0.07879638671875}, {""layer"": 2, ""head"": 6, ""score"": 0.07342529296875}]"
MAL	ADIPOR1	0.0338736375172933	0.071044921875	"[{""layer"": 1, ""head"": 1, ""score"": 0.071044921875}, {""layer"": 0, ""head"": 2, ""score"": 0.06571451822916667}, {""layer"": 2, ""head"": 0, ""score"": 0.060628255208333336}, {""layer"": 1, ""head"": 3, ""score"": 0.056966145833333336}, {""layer"": 2, ""head"": 1, ""score"": 0.055582682291666664}]"
MXI1	KRT1	0.0338340699672699	0.802734375	"[{""layer"": 0, ""head"": 2, ""score"": 0.802734375}, {""layer"": 0, ""head"": 1, ""score"": 0.152099609375}, {""layer"": 10, ""head"": 3, ""score"": 0.1109619140625}, {""layer"": 0, ""head"": 7, ""score"": 0.1077880859375}, {""layer"": 2, ""head"": 4, ""score"": 0.03564453125}]"
SOX6	HLA-DRA	0.0337775684893131	0.11328125	"[{""layer"": 6, ""head"": 1, ""score"": 0.11328125}, {""layer"": 0, ""head"": 6, ""score"": 0.11016845703125}, {""layer"": 5, ""head"": 4, ""score"": 0.10235595703125}, {""layer"": 8, ""head"": 1, ""score"": 0.082275390625}, {""layer"": 7, ""head"": 1, ""score"": 0.0810546875}]"
FOXA1	TESC	0.0337267778813838	0.0721435546875	"[{""layer"": 10, ""head"": 3, ""score"": 0.0721435546875}, {""layer"": 9, ""head"": 5, ""score"": 0.054046630859375}, {""layer"": 5, ""head"": 4, ""score"": 0.05352783203125}, {""layer"": 6, ""head"": 3, ""score"": 0.05224609375}, {""layer"": 5, ""head"": 3, ""score"": 0.051300048828125}]"
MXI1	CTSG	0.0337121039628982	0.1669921875	"[{""layer"": 0, ""head"": 1, ""score"": 0.1669921875}, {""layer"": 0, ""head"": 7, ""score"": 0.146240234375}, {""layer"": 2, ""head"": 6, ""score"": 0.07293701171875}, {""layer"": 1, ""head"": 5, ""score"": 0.0645751953125}, {""layer"": 5, ""head"": 7, ""score"": 0.054718017578125}]"
LYL1	IGKV4-1	0.0336829684674739	0.0828857421875	"[{""layer"": 2, ""head"": 6, ""score"": 0.0828857421875}, {""layer"": 0, ""head"": 2, ""score"": 0.061614990234375}, {""layer"": 1, ""head"": 6, ""score"": 0.059814453125}, {""layer"": 3, ""head"": 6, ""score"": 0.05712890625}, {""layer"": 1, ""head"": 5, ""score"": 0.053863525390625}]"
MXI1	RBM38	0.0336737189182015	0.3684593023255814	"[{""layer"": 0, ""head"": 3, ""score"": 0.3684593023255814}, {""layer"": 0, ""head"": 1, ""score"": 0.18350290697674418}, {""layer"": 0, ""head"": 5, ""score"": 0.1015625}, {""layer"": 0, ""head"": 0, ""score"": 0.07644440406976744}, {""layer"": 1, ""head"": 1, ""score"": 0.06740552325581395}]"
MXI1	TPH2	0.0336688682436943	0.6572265625	"[{""layer"": 0, ""head"": 0, ""score"": 0.6572265625}, {""layer"": 0, ""head"": 5, ""score"": 0.4013671875}, {""layer"": 1, ""head"": 2, ""score"": 0.05938720703125}, {""layer"": 1, ""head"": 0, ""score"": 0.05224609375}, {""layer"": 1, ""head"": 1, ""score"": 0.050506591796875}]"
MAL	LYZ	0.033655213812987	0.2522786458333333	"[{""layer"": 0, ""head"": 6, ""score"": 0.2522786458333333}, {""layer"": 6, ""head"": 6, ""score"": 0.15852864583333334}, {""layer"": 5, ""head"": 7, ""score"": 0.149658203125}, {""layer"": 5, ""head"": 4, ""score"": 0.13883463541666666}, {""layer"": 6, ""head"": 7, ""score"": 0.12565104166666666}]"
ANKRD1	IL1R2	0.0336093343794345	0.65625	"[{""layer"": 0, ""head"": 5, ""score"": 0.65625}, {""layer"": 0, ""head"": 1, ""score"": 0.37890625}, {""layer"": 1, ""head"": 1, ""score"": 0.06292724609375}, {""layer"": 2, ""head"": 6, ""score"": 0.048370361328125}, {""layer"": 3, ""head"": 6, ""score"": 0.042724609375}]"
MXI1	SNORD71	0.0335997007787227	0.086181640625	"[{""layer"": 0, ""head"": 0, ""score"": 0.086181640625}, {""layer"": 1, ""head"": 4, ""score"": 0.06884765625}, {""layer"": 1, ""head"": 6, ""score"": 0.06866455078125}, {""layer"": 3, ""head"": 6, ""score"": 0.0672607421875}, {""layer"": 0, ""head"": 7, ""score"": 0.06060791015625}]"
FOXA1	LCN2	0.0335994772613048	0.06744384765625	"[{""layer"": 5, ""head"": 1, ""score"": 0.06744384765625}, {""layer"": 6, ""head"": 1, ""score"": 0.06298828125}, {""layer"": 5, ""head"": 4, ""score"": 0.0614013671875}, {""layer"": 4, ""head"": 1, ""score"": 0.0589599609375}, {""layer"": 7, ""head"": 0, ""score"": 0.0589599609375}]"
LYL1	IGLV2-11	0.0335594154894351	0.0704345703125	"[{""layer"": 1, ""head"": 2, ""score"": 0.0704345703125}, {""layer"": 3, ""head"": 6, ""score"": 0.064453125}, {""layer"": 1, ""head"": 3, ""score"": 0.06402587890625}, {""layer"": 3, ""head"": 1, ""score"": 0.05389404296875}, {""layer"": 1, ""head"": 0, ""score"": 0.053009033203125}]"
SOX6	TSPAN5	0.0335471421480178	0.39609375	"[{""layer"": 0, ""head"": 4, ""score"": 0.39609375}, {""layer"": 7, ""head"": 0, ""score"": 0.1}, {""layer"": 3, ""head"": 6, ""score"": 0.084814453125}, {""layer"": 8, ""head"": 7, ""score"": 0.0771484375}, {""layer"": 4, ""head"": 2, ""score"": 0.071240234375}]"
TAL1	IGHG3	0.0335034243762493	0.10784912109375	"[{""layer"": 2, ""head"": 6, ""score"": 0.10784912109375}, {""layer"": 10, ""head"": 3, ""score"": 0.07305908203125}, {""layer"": 1, ""head"": 6, ""score"": 0.06439208984375}, {""layer"": 3, ""head"": 6, ""score"": 0.058074951171875}, {""layer"": 1, ""head"": 5, ""score"": 0.057586669921875}]"
PBX1	RP11-15E1.5	0.0334956236183643	0.40234375	"[{""layer"": 0, ""head"": 1, ""score"": 0.40234375}, {""layer"": 0, ""head"": 3, ""score"": 0.3203125}, {""layer"": 1, ""head"": 3, ""score"": 0.1256103515625}, {""layer"": 0, ""head"": 5, ""score"": 0.08624267578125}, {""layer"": 1, ""head"": 1, ""score"": 0.07745361328125}]"
MXI1	IGKV2-24	0.033466663211584	0.07537841796875	"[{""layer"": 10, ""head"": 3, ""score"": 0.07537841796875}, {""layer"": 6, ""head"": 3, ""score"": 0.0660400390625}, {""layer"": 10, ""head"": 7, ""score"": 0.06280517578125}, {""layer"": 7, ""head"": 1, ""score"": 0.060150146484375}, {""layer"": 9, ""head"": 3, ""score"": 0.058502197265625}]"
MXI1	FGL1	0.0334448218345642	0.89892578125	"[{""layer"": 0, ""head"": 5, ""score"": 0.89892578125}, {""layer"": 0, ""head"": 7, ""score"": 0.333740234375}, {""layer"": 0, ""head"": 1, ""score"": 0.306884765625}, {""layer"": 1, ""head"": 2, ""score"": 0.07720947265625}, {""layer"": 0, ""head"": 0, ""score"": 0.059417724609375}]"
PBX1	CXCL8	0.0334437154233455	0.07965087890625	"[{""layer"": 2, ""head"": 6, ""score"": 0.07965087890625}, {""layer"": 1, ""head"": 5, ""score"": 0.07904052734375}, {""layer"": 8, ""head"": 7, ""score"": 0.07562255859375}, {""layer"": 7, ""head"": 0, ""score"": 0.0736083984375}, {""layer"": 1, ""head"": 6, ""score"": 0.0694580078125}]"
SOX6	S100A8	0.0334347188472747	0.3576388888888889	"[{""layer"": 0, ""head"": 6, ""score"": 0.3576388888888889}, {""layer"": 6, ""head"": 6, ""score"": 0.11924913194444445}, {""layer"": 0, ""head"": 4, ""score"": 0.10698784722222222}, {""layer"": 5, ""head"": 4, ""score"": 0.09868706597222222}, {""layer"": 6, ""head"": 7, ""score"": 0.0906032986111111}]"
PBX1	RP11-792D21.3	0.0334311388432979	0.1722412109375	"[{""layer"": 0, ""head"": 3, ""score"": 0.1722412109375}, {""layer"": 1, ""head"": 0, ""score"": 0.06561279296875}, {""layer"": 1, ""head"": 2, ""score"": 0.0640869140625}, {""layer"": 1, ""head"": 5, ""score"": 0.0587158203125}, {""layer"": 2, ""head"": 7, ""score"": 0.056610107421875}]"
FOXA1	DMTN	0.0333912558853626	0.20263671875	"[{""layer"": 0, ""head"": 0, ""score"": 0.20263671875}, {""layer"": 0, ""head"": 2, ""score"": 0.08197021484375}, {""layer"": 1, ""head"": 0, ""score"": 0.07379150390625}, {""layer"": 3, ""head"": 6, ""score"": 0.059967041015625}, {""layer"": 1, ""head"": 2, ""score"": 0.051239013671875}]"
MXI1	S100A12	0.0333737002478705	0.21668836805555555	"[{""layer"": 5, ""head"": 7, ""score"": 0.21668836805555555}, {""layer"": 6, ""head"": 7, ""score"": 0.16731770833333334}, {""layer"": 6, ""head"": 6, ""score"": 0.1572265625}, {""layer"": 0, ""head"": 1, ""score"": 0.14366319444444445}, {""layer"": 3, ""head"": 7, ""score"": 0.12055121527777778}]"
NFIX	CCL4	0.0333613641560077	0.126220703125	"[{""layer"": 0, ""head"": 4, ""score"": 0.126220703125}, {""layer"": 7, ""head"": 0, ""score"": 0.11077880859375}, {""layer"": 2, ""head"": 6, ""score"": 0.10302734375}, {""layer"": 6, ""head"": 6, ""score"": 0.09423828125}, {""layer"": 8, ""head"": 7, ""score"": 0.08856201171875}]"
NFE2	FCGR3B	0.0333531520984791	0.15697337962962962	"[{""layer"": 0, ""head"": 1, ""score"": 0.15697337962962962}, {""layer"": 0, ""head"": 5, ""score"": 0.15089699074074073}, {""layer"": 2, ""head"": 6, ""score"": 0.1224681712962963}, {""layer"": 6, ""head"": 6, ""score"": 0.08015046296296297}, {""layer"": 1, ""head"": 5, ""score"": 0.07609953703703703}]"
LYL1	GPX1	0.0333513868482489	0.7224506578947368	"[{""layer"": 0, ""head"": 6, ""score"": 0.7224506578947368}, {""layer"": 10, ""head"": 3, ""score"": 0.11687911184210527}, {""layer"": 9, ""head"": 3, ""score"": 0.0947265625}, {""layer"": 6, ""head"": 1, ""score"": 0.07113486842105263}, {""layer"": 7, ""head"": 1, ""score"": 0.06810238486842106}]"
GATA1	GPX1	0.0332618696349007	0.6618303571428571	"[{""layer"": 0, ""head"": 6, ""score"": 0.6618303571428571}, {""layer"": 10, ""head"": 3, ""score"": 0.12102399553571429}, {""layer"": 9, ""head"": 3, ""score"": 0.09556361607142858}, {""layer"": 6, ""head"": 1, ""score"": 0.06839425223214286}, {""layer"": 7, ""head"": 1, ""score"": 0.06365094866071429}]"
SOX6	LYZ	0.0332428557532174	0.32114955357142855	"[{""layer"": 0, ""head"": 6, ""score"": 0.32114955357142855}, {""layer"": 0, ""head"": 4, ""score"": 0.30831473214285715}, {""layer"": 6, ""head"": 6, ""score"": 0.13699776785714285}, {""layer"": 6, ""head"": 7, ""score"": 0.09619140625}, {""layer"": 1, ""head"": 6, ""score"": 0.08837890625}]"
MAL	BBOF1	0.0332217849791049	0.1881103515625	"[{""layer"": 0, ""head"": 5, ""score"": 0.1881103515625}, {""layer"": 0, ""head"": 1, ""score"": 0.12939453125}, {""layer"": 0, ""head"": 0, ""score"": 0.1234130859375}, {""layer"": 1, ""head"": 0, ""score"": 0.083251953125}, {""layer"": 1, ""head"": 3, ""score"": 0.07586669921875}]"
SOX6	MXI1	0.0332113537523481	0.5390625	"[{""layer"": 0, ""head"": 2, ""score"": 0.5390625}, {""layer"": 0, ""head"": 1, ""score"": 0.2992621527777778}, {""layer"": 2, ""head"": 7, ""score"": 0.05685763888888889}, {""layer"": 1, ""head"": 3, ""score"": 0.056803385416666664}, {""layer"": 0, ""head"": 0, ""score"": 0.05653211805555555}]"
NCOA4	LINC01633	0.0331609137356281	0.79345703125	"[{""layer"": 0, ""head"": 2, ""score"": 0.79345703125}, {""layer"": 0, ""head"": 5, ""score"": 0.68701171875}, {""layer"": 0, ""head"": 7, ""score"": 0.2430419921875}, {""layer"": 1, ""head"": 2, ""score"": 0.061553955078125}, {""layer"": 0, ""head"": 3, ""score"": 0.04638671875}]"
NKX2-5	IL1B	0.0331167913973331	0.2607421875	"[{""layer"": 0, ""head"": 4, ""score"": 0.2607421875}, {""layer"": 0, ""head"": 6, ""score"": 0.179931640625}, {""layer"": 5, ""head"": 7, ""score"": 0.127685546875}, {""layer"": 7, ""head"": 0, ""score"": 0.11505126953125}, {""layer"": 6, ""head"": 6, ""score"": 0.0985107421875}]"
SOX6	SLFN14	0.0331052429974079	0.99462890625	"[{""layer"": 0, ""head"": 2, ""score"": 0.99462890625}, {""layer"": 0, ""head"": 7, ""score"": 0.447265625}, {""layer"": 0, ""head"": 3, ""score"": 0.08428955078125}, {""layer"": 1, ""head"": 2, ""score"": 0.0418701171875}, {""layer"": 1, ""head"": 3, ""score"": 0.041107177734375}]"
MXI1	IGHA1	0.0330263986143955	0.14444040697674418	"[{""layer"": 0, ""head"": 7, ""score"": 0.14444040697674418}, {""layer"": 7, ""head"": 1, ""score"": 0.0716751453488372}, {""layer"": 2, ""head"": 3, ""score"": 0.06481649709302326}, {""layer"": 10, ""head"": 3, ""score"": 0.0611827761627907}, {""layer"": 8, ""head"": 1, ""score"": 0.0559593023255814}]"
MAL	TUBB2A	0.0330031543970108	0.07431640625	"[{""layer"": 5, ""head"": 0, ""score"": 0.07431640625}, {""layer"": 2, ""head"": 3, ""score"": 0.070068359375}, {""layer"": 4, ""head"": 0, ""score"": 0.05888671875}, {""layer"": 7, ""head"": 1, ""score"": 0.0483642578125}, {""layer"": 2, ""head"": 4, ""score"": 0.0471435546875}]"
NEUROD1	HLA-DRA	0.0329826772212982	0.1429443359375	"[{""layer"": 0, ""head"": 6, ""score"": 0.1429443359375}, {""layer"": 6, ""head"": 1, ""score"": 0.10150146484375}, {""layer"": 4, ""head"": 1, ""score"": 0.08026123046875}, {""layer"": 3, ""head"": 4, ""score"": 0.07757568359375}, {""layer"": 8, ""head"": 1, ""score"": 0.07275390625}]"
LYL1	S100A12	0.0329739615834992	0.2153825431034483	"[{""layer"": 5, ""head"": 7, ""score"": 0.2153825431034483}, {""layer"": 6, ""head"": 7, ""score"": 0.16918103448275862}, {""layer"": 6, ""head"": 6, ""score"": 0.16675646551724138}, {""layer"": 3, ""head"": 7, ""score"": 0.14439655172413793}, {""layer"": 0, ""head"": 1, ""score"": 0.14049030172413793}]"
LYL1	CEACAM8	0.0329577326774597	0.1708984375	"[{""layer"": 0, ""head"": 3, ""score"": 0.1708984375}, {""layer"": 0, ""head"": 6, ""score"": 0.077880859375}, {""layer"": 1, ""head"": 6, ""score"": 0.06866455078125}, {""layer"": 0, ""head"": 1, ""score"": 0.06500244140625}, {""layer"": 2, ""head"": 5, ""score"": 0.06494140625}]"
NCOA4	TPSAB1	0.0328192323446273	0.156640625	"[{""layer"": 0, ""head"": 0, ""score"": 0.156640625}, {""layer"": 5, ""head"": 7, ""score"": 0.063330078125}, {""layer"": 7, ""head"": 6, ""score"": 0.062548828125}, {""layer"": 0, ""head"": 4, ""score"": 0.060302734375}, {""layer"": 8, ""head"": 7, ""score"": 0.056494140625}]"
FOXA1	IGHGP	0.0328043065965175	0.07965087890625	"[{""layer"": 5, ""head"": 7, ""score"": 0.07965087890625}, {""layer"": 2, ""head"": 6, ""score"": 0.0699462890625}, {""layer"": 1, ""head"": 5, ""score"": 0.06842041015625}, {""layer"": 6, ""head"": 1, ""score"": 0.0645751953125}, {""layer"": 6, ""head"": 6, ""score"": 0.059783935546875}]"
SOX6	MAL	0.0327802114188671	0.093017578125	"[{""layer"": 6, ""head"": 1, ""score"": 0.093017578125}, {""layer"": 10, ""head"": 3, ""score"": 0.0927734375}, {""layer"": 5, ""head"": 1, ""score"": 0.0892333984375}, {""layer"": 9, ""head"": 7, ""score"": 0.07000732421875}, {""layer"": 7, ""head"": 1, ""score"": 0.061065673828125}]"
NCOA4	GPX1	0.0327212027649381	0.5401119402985075	"[{""layer"": 0, ""head"": 6, ""score"": 0.5401119402985075}, {""layer"": 10, ""head"": 3, ""score"": 0.12453358208955224}, {""layer"": 9, ""head"": 3, ""score"": 0.08879430970149253}, {""layer"": 6, ""head"": 1, ""score"": 0.08267257462686567}, {""layer"": 7, ""head"": 1, ""score"": 0.06902985074626866}]"
MXI1	RP11-159F24.2	0.032617587596178	0.1788330078125	"[{""layer"": 0, ""head"": 3, ""score"": 0.1788330078125}, {""layer"": 0, ""head"": 7, ""score"": 0.06915283203125}, {""layer"": 1, ""head"": 3, ""score"": 0.0657958984375}, {""layer"": 5, ""head"": 5, ""score"": 0.06280517578125}, {""layer"": 3, ""head"": 4, ""score"": 0.0621337890625}]"
PBX1	PLAUR	0.0326139360666275	0.089404296875	"[{""layer"": 6, ""head"": 7, ""score"": 0.089404296875}, {""layer"": 5, ""head"": 6, ""score"": 0.0841796875}, {""layer"": 6, ""head"": 6, ""score"": 0.083154296875}, {""layer"": 3, ""head"": 7, ""score"": 0.070361328125}, {""layer"": 1, ""head"": 6, ""score"": 0.067724609375}]"
