source	target	edge_score	max_head_layer_score	top_head_layers
MAL	BTBD10P2	0.063741885125637	0.281982421875	"[{""layer"": 0, ""head"": 7, ""score"": 0.281982421875}, {""layer"": 0, ""head"": 6, ""score"": 0.1676025390625}, {""layer"": 2, ""head"": 2, ""score"": 0.1611328125}, {""layer"": 4, ""head"": 5, ""score"": 0.137451171875}, {""layer"": 11, ""head"": 3, ""score"": 0.12200927734375}]"
MAL	RBM38	0.0594699571007176	0.3449835526315789	"[{""layer"": 0, ""head"": 6, ""score"": 0.3449835526315789}, {""layer"": 0, ""head"": 7, ""score"": 0.3032483552631579}, {""layer"": 1, ""head"": 4, ""score"": 0.2574013157894737}, {""layer"": 2, ""head"": 2, ""score"": 0.20106907894736842}, {""layer"": 1, ""head"": 2, ""score"": 0.16385690789473684}]"
NCOA4	OR52N2	0.0590472072362899	0.136474609375	"[{""layer"": 2, ""head"": 3, ""score"": 0.136474609375}, {""layer"": 8, ""head"": 4, ""score"": 0.1280517578125}, {""layer"": 11, ""head"": 5, ""score"": 0.12359619140625}, {""layer"": 1, ""head"": 3, ""score"": 0.11822509765625}, {""layer"": 2, ""head"": 2, ""score"": 0.114990234375}]"
SOX6	KDM7A-DT	0.05778643861413	0.29931640625	"[{""layer"": 0, ""head"": 6, ""score"": 0.29931640625}, {""layer"": 1, ""head"": 7, ""score"": 0.269287109375}, {""layer"": 0, ""head"": 7, ""score"": 0.232666015625}, {""layer"": 1, ""head"": 5, ""score"": 0.1851806640625}, {""layer"": 3, ""head"": 3, ""score"": 0.150634765625}]"
MAL	IL7R	0.0575909193824319	0.47487745098039214	"[{""layer"": 0, ""head"": 5, ""score"": 0.47487745098039214}, {""layer"": 1, ""head"": 1, ""score"": 0.3268995098039216}, {""layer"": 1, ""head"": 0, ""score"": 0.22579656862745098}, {""layer"": 1, ""head"": 6, ""score"": 0.14315257352941177}, {""layer"": 5, ""head"": 5, ""score"": 0.1332720588235294}]"
NCOA4	TRAV25	0.0575056076049804	0.284423828125	"[{""layer"": 8, ""head"": 4, ""score"": 0.284423828125}, {""layer"": 3, ""head"": 3, ""score"": 0.18408203125}, {""layer"": 10, ""head"": 4, ""score"": 0.1729736328125}, {""layer"": 2, ""head"": 2, ""score"": 0.15576171875}, {""layer"": 11, ""head"": 6, ""score"": 0.1319580078125}]"
MXI1	ACSL6	0.056824517250061	0.1654296875	"[{""layer"": 8, ""head"": 7, ""score"": 0.1654296875}, {""layer"": 10, ""head"": 7, ""score"": 0.1599609375}, {""layer"": 5, ""head"": 7, ""score"": 0.13408203125}, {""layer"": 1, ""head"": 3, ""score"": 0.12978515625}, {""layer"": 6, ""head"": 1, ""score"": 0.119921875}]"
NCOA4	AC137932.5	0.0565243065357208	0.2015380859375	"[{""layer"": 8, ""head"": 4, ""score"": 0.2015380859375}, {""layer"": 1, ""head"": 6, ""score"": 0.1751708984375}, {""layer"": 1, ""head"": 5, ""score"": 0.1458740234375}, {""layer"": 1, ""head"": 2, ""score"": 0.1414794921875}, {""layer"": 1, ""head"": 3, ""score"": 0.1396484375}]"
LYL1	ABALON	0.0559797622263431	0.201416015625	"[{""layer"": 8, ""head"": 0, ""score"": 0.201416015625}, {""layer"": 2, ""head"": 2, ""score"": 0.192138671875}, {""layer"": 3, ""head"": 1, ""score"": 0.1409912109375}, {""layer"": 1, ""head"": 4, ""score"": 0.1361083984375}, {""layer"": 1, ""head"": 6, ""score"": 0.135009765625}]"
MAL	PIM1	0.055361321097926	0.17896792763157895	"[{""layer"": 8, ""head"": 0, ""score"": 0.17896792763157895}, {""layer"": 0, ""head"": 6, ""score"": 0.171875}, {""layer"": 11, ""head"": 1, ""score"": 0.17125822368421054}, {""layer"": 5, ""head"": 5, ""score"": 0.12571957236842105}, {""layer"": 3, ""head"": 1, ""score"": 0.1166735197368421}]"
