source	target	score
ANKRD1	RNASE1	0.02473370172083378
NKX2-5	APOB	0.024732962250709534
NFE2	HP	0.024730545282363892
PBX1	APOA4	0.024722633883357048
SOX6	IGHV4-59	0.02469981275498867
E2F2	MMP9	0.024699514731764793
PBX1	PADI4	0.02469194494187832
E2F2	FCGR3B	0.02468085289001465
ANKRD1	HBA1	0.024662749841809273
HOXD1	SELENOP	0.02462453581392765
LYL1	EIF1AY	0.024590985476970674
LYL1	IGKV4-1	0.024578163400292397
HOXD1	SEMG2	0.024569323286414146
NFE2	APOD	0.024529555812478065
TAL1	CLDN5	0.02448434568941593
NKX2-5	SOX5P1	0.02446538768708706
E2F2	TMEM92	0.024428779259324074
NFE2	IGHM	0.0244146678596735
LYL1	CTSB	0.024404919753640383
PBX1	RIOK3	0.024403254900659834
SOX6	ACSL1	0.024372657140096027
PBX1	MXI1	0.02436775155365467
HOXD1	TENT5C	0.024340534582734108
GATA1	CTSG	0.02431703545153141
NFIX	LYL1	0.024310435240085308
SOX6	IGHG4	0.02430486927429835
LYL1	EPB41	0.024297707517382125
PBX1	NCOA4	0.02427063323557377
NFIX	APOC3	0.02425585873425007
LYL1	SLC2A1	0.024240844779544406
NFE2	RP11-245P10.6	0.02423708140850067
LYL1	IGHV1-69D	0.024217158555984497
LYL1	H1-2	0.024205113566199015
PAX3	FOXA1	0.024182463064789772
LYL1	PI3	0.024176768958568573
HOXD1	KRT17	0.024153275415301323
LYL1	IGHV3-48	0.024136826395988464
GATA1	RBM38	0.024135388433933258
PBX1	SMIM1	0.024123864869276684
LYL1	RHCE	0.02402443438768387
ANKRD1	SELENOP	0.02401464618742466
SOX6	TCP11L2	0.02398967742919922
PBX1	MYL4	0.02396996319293976
LYL1	RP11-663P9.3	0.02396952174603939
HOXD1	DPM2	0.023965200409293175
LYL1	SCARNA9	0.0239621102809906
NEUROD1	MTCO1P12	0.023953458294272423
NFE2	CXCL1	0.023925481098038808
NFE2	ATP6V0C	0.023910799995064735
NFE2	CCL4	0.02390238145987193
NFE2	AQP9	0.02389021600995745
PBX1	IL1B	0.023872897028923035
NKX2-5	CDH2	0.023864978924393654
SOX6	S100A8	0.023850919471846685
NFE2	SEMG2	0.02384570986032486
PBX1	C9orf78	0.02382979542016983
NFIX	HP	0.02381119877099991
HOXD1	YBX3	0.023774156346917152
NFIX	NATD1	0.02377044161160787
PBX1	MNDA	0.02376607619225979
PBX1	LGALS3	0.02376550223146166
LYL1	RNF10	0.023764073848724365
FOXA1	SLC25A37	0.023752361536026
NKX2-5	STRCP1	0.023751989006996155
NFE2	TMEM92	0.023730061948299408
SOX6	TENT5C	0.023685437440872193
PBX1	PINK1	0.023663366213440895
NEUROD1	IGLV1-47	0.023662546649575233
NFIX	HLA-DRA	0.023648738861083984
NFIX	IGHG1	0.02363630197942257
LYL1	NUDT4B	0.023633241653442383
TAL1	MNDA	0.023614101111888885
ANKRD1	UBXN6	0.023612791672348976
LYL1	ATP6V0C	0.023597207139520085
NFE2	CXCL8	0.023577531701640078
LYL1	IGHV4-59	0.023577429354190826
NFE2	S100A8	0.02354060411453247
NKX2-5	FECH	0.023523837327957153
NFE2	SRRD	0.023514874279499054
NFIX	RBM38	0.0235065296292305
LYL1	HSPA1A	0.023504062839176342
NFE2	PADI4	0.023492405414581297
HOXD1	PIM1	0.023489048704504967
PBX1	GMPR	0.023488561312357586
PBX1	RBM38	0.023474102839827538
ANKRD1	GUK1	0.023454010486602783
NEUROD1	RP11-257I14.1	0.023426242172718048
SOX6	BNIP3L	0.02341921130816142
NFE2	IGF2R	0.02340862078544421
NFE2	FGA	0.02339799205462138
NFE2	CDH5	0.023395881056785583
PBX1	YOD1	0.023384401574730873
HOXD1	HBA1	0.023365071043372154
SOX6	IGHV3-21	0.023356875404715538
NFIX	ALB	0.023351257666945457
FOXA1	SIAH2	0.02331777848303318
LYL1	MAP2K3	0.02329692419837503
LYL1	MARCHF8	0.023262149409243937
NEUROD1	IGHA2	0.023261865600943565
NFIX	APOB	0.023235762491822243
NFIX	RNF10	0.023224395864150104
LYL1	S100A12	0.023215869377399313
TAL1	ADCYAP1	0.02317816950380802
HOXD1	RBM38	0.023176250979304314
ANKRD1	HBB	0.023161789402365685
SOX6	C1QA	0.023157114163041115
PBX1	GLUL	0.02315244307884803
LYL1	CCL4	0.02314797043800354
SOX6	LCN2	0.023124389350414276
NFIX	S100P	0.023099087178707123
ANKRD1	TALDO1	0.02309410832822323
NFE2	RP11-20D14.6	0.02307773195207119
HOXD1	CHPT1	0.023075610399246216
LYL1	TMEM86B	0.023067805502149794
LYL1	OPTN	0.02304857655575401
E2F2	LYZ	0.02300719065325601
SOX6	SLFN14	0.02300175093114376
PBX1	THBS1	0.022943419714768726
FOXA1	H1-2	0.022884899750351906
TAL1	PLAUR	0.022869663933912914
LYL1	HPX	0.02285982109606266
NFE2	C4orf17	0.022858673706650734
NFE2	KRT17	0.022852035239338875
LYL1	SRRD	0.022846497022188626
NFE2	RNF10	0.02282584414762609
PBX1	OPTN	0.022821682194868725
PBX1	APOE	0.022806597252686817
LYL1	TCP11L2	0.02278696144780805
PBX1	SIAH2	0.022765691578388213
NFE2	RETN	0.022754669189453125
LYL1	SLC25A37	0.022752179039849177
SOX6	C1QB	0.02274954505264759
LYL1	LYZ	0.022742925655274165
E2F2	KCNJ15	0.02273496426641941
ANKRD1	IL1R1	0.02271631360054016
NFIX	BTBD10P2	0.022696206346154213
NFE2	ACSL1	0.022693872451782227
NFE2	PIM1	0.022677554896003323
SOX6	PLAUR	0.02266036222378413
NFIX	MNDA	0.022656753659248352
NFIX	BASP1	0.022651087154041637
HOXD1	FBXO9	0.022637704387307167
LYL1	ADCYAP1	0.0226005669683218
TAL1	IGHG4	0.0225995983928442
SOX6	ECEL1	0.022579023614525795
NEUROD1	IGHV4-55	0.022576332092285156
SOX6	MTCO1P12	0.022572973743081093
FOXA1	CTSB	0.022546568885445595
NFIX	C1QA	0.022541916370391844
PBX1	TENT5C	0.022540776431560515
NFIX	EPB41	0.022539840638637544
NFE2	MAP2K3	0.022520476426833715
NFIX	YBX3	0.022497862577438354
PBX1	HAGH	0.022469723597168922
HOXD1	SRRD	0.022448470816016197
NFIX	OLFM4	0.022418774664402008
NFIX	IL1B	0.02239929884672165
NKX2-5	Y_RNA_ENSG00000206911	0.02237212099134922
NFE2	MICAL2	0.022326346148144115
PAX3	CA3-AS1	0.02232261188328266
NFE2	RP5-1198O20.4	0.022313421592116356
SOX6	IL1R1	0.022312910854816438
ANKRD1	APOD	0.022292839363217354
SOX6	CHPT1	0.022284145653247833
PBX1	CTD-2561J22.5	0.022273292765021324
NFIX	ATP6V0C	0.02225485195716222
NFE2	AC011933.2	0.02224765159189701
NFE2	PLAUR	0.02220416594954098
NEUROD1	IGLV1-44	0.022186780348420143
E2F2	S100P	0.0221493449062109
PBX1	LRG1	0.022123267874121666
ANKRD1	GLUL	0.022080881521105766
NFIX	LYZ	0.022062301635742188
SOX6	HSPA1A	0.022033004598184067
SOX6	IGLC2	0.022028652330239613
NEUROD1	GSPT1	0.022022701799869537
NFE2	RBM38	0.02199246920645237
TAL1	SLC8A1	0.021977057680487633
PBX1	CLDN5	0.021968906745314598
FOXA1	FAM210B	0.021958544850349426
SOX6	SLC25A37	0.021957557116236006
SOX6	CEACAM8	0.021937521174550056
HOXD1	BNIP3L	0.021934812888503075
NFIX	IGHV3-21	0.021881679072976112
TAL1	CSF3R	0.021826500073075294
TAL1	BASP1	0.02178426335255305
TAL1	AC011933.2	0.021770054474473
NFIX	CDH2	0.021763980388641357
NFE2	ALPL	0.02174076751658791
HOXD1	FAM83B	0.021723344922065735
NKX2-5	STRADB	0.021718179807066917
GATA1	ADCYAP1	0.021701782941818237
PBX1	GUK1	0.02170152555812489
PBX1	TMOD1	0.02169736474752426
SOX6	ATP6V0C	0.021681129932403564
NFIX	CDH5	0.021639758720993996
GATA1	BNIP3L	0.021614670753479004
NFE2	PPBP	0.021583765745162964
NKX2-5	BTNL10	0.021580224856734276
HOXD1	RNF10	0.02154257334768772
ANKRD1	GPX1	0.02151842974126339
E2F2	MZB1	0.021486441791057586
NFE2	HMGB1P30	0.021474644541740417
ANKRD1	HBA2	0.021438822150230408
NEUROD1	IGHV4-61	0.021438123658299446
SOX6	ACSL6	0.021437369287014008
NFE2	ST6GALNAC4	0.021432116627693176
NFIX	DPCD	0.021424122154712677
NFE2	HSPA1A	0.02140391574186437
NFE2	AC137932.5	0.02135590650141239
SOX6	VCAN	0.021336713805794716
NFIX	SAA1	0.021291321143507957
HOXD1	HBA2	0.02128894068300724
NFIX	G0S2	0.021279816329479218
NFIX	MICAL2	0.021254915330145095
SOX6	IFI27	0.021199068054556847
SOX6	PGLYRP1	0.021189510822296143
NFE2	YOD1	0.021168359451823764
SOX6	MICAL2	0.02116355299949646
HOXD1	GYPC	0.021148568019270897
GATA1	ISCA1	0.021117086708545684
NFIX	BAG1	0.02109343597763463
NFE2	CCL20	0.021074434121449787
NFIX	IGLC2	0.021073466166853905
NKX2-5	CYP4Z1	0.021045364439487457
E2F2	RETN	0.021037446955839794
SOX6	YOD1	0.021034546196460724
PAX3	SLC8A1	0.021001532673835754
NEUROD1	IGF2R	0.020983973518013954
HOXD1	SEMG1	0.02093684859573841
SOX6	ADIPOR1	0.020931318402290344
NKX2-5	PLAUR	0.020915625616908073
NFIX	MXI1	0.020900870744998638
NFIX	FAM83A	0.02083105407655239
FOXA1	LYZ	0.020823510363698006
NFE2	IGKC	0.02081918716430664
NKX2-5	RP5-1031J8.1	0.0208003968000412
HOXD1	NFE2	0.020790627226233482
TAL1	R3HDM4	0.0207832766075929
GATA1	IL1R1	0.02075621485710144
SOX6	ABCA13	0.020754270255565643
NFE2	ORM1	0.020751744508743286
SOX6	THBS1	0.02074626460671425
HOXD1	HBB	0.02072877623140812
NKX2-5	CTB-54I1.2	0.020724354311823845
NFE2	PHOSPHO1	0.020618898794054985
NFE2	RP11-1334A24.5	0.020615629851818085
FOXA1	RIOK3	0.020614275708794594
NFE2	IL1R1	0.020604731071562993
NFIX	FBXO9	0.020559257268905638
NFIX	RP11-20D14.6	0.020532159755627315
NFIX	H1-2	0.020496865877738364
NFE2	SLC25A37	0.020491268323815388
SOX6	OSBP2	0.02048703469336033
NFIX	IL1R1	0.02047019824385643
HOXD1	APOE	0.020458221435546875
NFIX	CSF3R	0.020455291494727135
NFIX	EIF2AK1	0.02044531504313151
TAL1	MXI1	0.020387353375554085
SOX6	YPEL4	0.020382234826683998
SOX6	OPTN	0.02037167102098465
SOX6	CDH5	0.020358841866254807
NFE2	TCP11L2	0.02032676339149475
SOX6	MMP9	0.020318344235420227
NFE2	TMEM86B	0.020314887166023254
NFIX	PLAUR	0.020306126773357393
NKX2-5	CSF3R	0.02029353752732277
NFIX	MZB1	0.02027137018740177
GATA1	RHCE	0.02026426171263059
FOXA1	KRT6A	0.02025364153087139
NFIX	CHPT1	0.02025361288161505
NFIX	PIM1	0.020250164649703285
SOX6	C9orf78	0.020220960179964702
NKX2-5	FCGR3B	0.02021607756614685
NFIX	HSPA1A	0.020208322753508885
NFIX	SLC8A1	0.020193014293909073
NFE2	KLC3	0.020159954205155373
SOX6	IGHGP	0.020143856604894
SOX6	MAP2K3	0.020122935826128178
NFE2	FGG	0.020122257992625237
NFIX	IGHG4	0.020111912861466408
SOX6	PIM1	0.020104285329580307
SOX6	FBXO9	0.020049180090427398
E2F2	DERL3	0.020001262426376343
GATA1	GLUL	0.01999968503202711
NFIX	THBS1	0.01996432989835739
E2F2	OLFM4	0.019949525594711304
TAL1	IGLC3	0.019940068945288658
NFE2	OLFM4	0.01992650826772054
NEUROD1	JCHAIN	0.01990230257312457
E2F2	SLC8A1	0.019900853435198467
PAX3	MAP2K3	0.01988176442682743
SOX6	CTSB	0.019875453412532808
E2F2	AC096579.15	0.019866591691970824
E2F2	AP000962.2	0.019857197999954224
PAX3	MNDA	0.019800856709480286
NFIX	YPEL3	0.019767097736659803
NKX2-5	HP	0.01975291222333908
FOXA1	MNDA	0.01974630169570446
NFIX	OPTN	0.019746129711469013
E2F2	PADI4	0.019737179577350616
KLF1	FGA	0.01968380995094776
NFE2	FBXO9	0.019676457751880993
TAL1	FGA	0.01965615153312683
NFIX	SMIM5	0.019645415246486664
NFIX	GNLY	0.019641390070319176
NFIX	C9orf78	0.019627105731230516
NFE2	EPB41	0.019608783721923827
NFIX	IGF2R	0.019607873260974885
NFIX	R3HDM4	0.01960252523422241
NFE2	LCN2	0.019585390388965607
HOXD1	SLC25A37	0.019555257633328438
E2F2	S100A12	0.01954812024320875
NFE2	SEMG1	0.01953946240246296
NFIX	MMP8	0.019532939419150352
NFIX	BBOF1	0.019522009417414665
TAL1	CCL4	0.01952199824154377
NFE2	ABCA13	0.01950746588408947
HOXD1	DMTN	0.019506849348545074
FOXA1	YPEL3	0.019491123035550117
HOXD1	TRIM58	0.01948767900466919
E2F2	MNDA	0.019450141737858456
E2F2	ST6GALNAC4	0.019442328148418002
PAX3	KRT6A	0.019441597163677216
NFE2	HLA-DRA	0.019410938024520874
NFE2	RP11-217O12.1	0.019395673647522926
NEUROD1	VTN	0.01936148665845394
NKX2-5	XK	0.0193394273519516
NEUROD1	LGALS3	0.019318947568535805
FOXA1	FKBP8	0.01931818760931492
NFIX	RETN	0.019301795959472658
GATA1	OPTN	0.01928613441331046
FOXA1	KLK11	0.01926511712372303
NFIX	FGB	0.019264837726950645
NEUROD1	APOH	0.019256150349974632
HOXD1	GUK1	0.01924927905201912
TAL1	C1QA	0.019240617752075195
NFE2	H1-2	0.019200333290629916
FOXA1	MMP9	0.019181029871106148
NFIX	CXCL1	0.01917327009141445
NFE2	JCHAIN	0.01917269080877304
NEUROD1	IGLC3	0.01915324665606022
NFIX	ORM1	0.01915215700864792
NKX2-5	S100A7A	0.01913408748805523
TAL1	ACSL1	0.019103335216641426
HOXD1	MARCHF8	0.019102811813354492
NFIX	HEMGN	0.019097844138741493
TAL1	KRT1	0.01909126527607441
FOXA1	SLC8A1	0.019086025655269623
E2F2	MMP8	0.01908026449382305
NFE2	DPCD	0.019037842750549316
PAX3	LYZ	0.01901239901781082
NKX2-5	IGF2R	0.019009288400411606
NFIX	DEFA1	0.019008515402674675
NFIX	GYPC	0.01899641752243042
GATA1	CTSB	0.01896406151354313
E2F2	BASP1	0.01896239004351876
NFIX	SRRD	0.018956470489501952
E2F2	LCN2	0.018892592440048855
NFIX	KCNJ15	0.018871843814849854
NFE2	MXI1	0.018869034118122525
ANKRD1	VCAN	0.0188373401761055
NFE2	YPEL3	0.018826020318408344
NKX2-5	AC137932.5	0.018811432644724846
NKX2-5	IL7R	0.01880592480301857
NFE2	DEFA3	0.018795747309923172
TAL1	MARCHF8	0.018780654296278954
NFE2	BNIP3L	0.018778296741279395
E2F2	ABCA13	0.018777500838041306
TAL1	GLUL	0.018745269626379013
TAL1	FBXO9	0.018745215609669685
E2F2	CSF3R	0.018743012100458145
KLF1	HMGB1P30	0.018738193437457085
NFE2	HOXD1	0.01872687041759491
NFE2	SIAH2	0.018699172884225845
E2F2	MFSD2B	0.018696503713726997
E2F2	LTF	0.018668970093131065
NFIX	EIF1AY	0.01866677829197475
TAL1	HMGB1P30	0.018666157498955727
FOXA1	SLC2A1	0.018613599240779877
NFIX	MARCHF8	0.01861152648925781
TAL1	SMIM1	0.01857744778196017
NKX2-5	OBP2A	0.018540402874350548
NKX2-5	YPEL4	0.01853799819946289
TAL1	IL1B	0.018535196781158447
E2F2	JCHAIN	0.01851360350847244
NEUROD1	RNF10	0.0184994637966156
NFE2	DPM2	0.018497784932454426
E2F2	RHCE	0.01849156618118286
NFIX	HMGB1P30	0.01847636140882969
HOXD1	ADIPOR1	0.018471667543053627
FOXA1	CA3-AS1	0.018417183309793472
HOXD1	TLCD4	0.01840072125196457
HOXD1	SLC25A39	0.018377870321273804
FOXA1	CCL20	0.01837731897830963
PAX3	MICAL2	0.018292788416147232
E2F2	IGHV3-15	0.018250802531838417
NKX2-5	LRG1	0.018247926607728004
TAL1	RBM38	0.018226991097132366
HOXD1	C2orf88	0.018221119418740273
ANKRD1	FBLN1	0.018159780651330948
HOXD1	FKBP8	0.018138904124498367
NEUROD1	SAA2	0.018124153837561607
GATA1	GUK1	0.018055099580023024
HOXD1	PINK1	0.01802613027393818
PAX3	SLC2A1	0.018024252727627754
HOXD1	BAG1	0.01800321601331234
NEUROD1	FGG	0.017955878749489784
NKX2-5	IL1B	0.017796434462070465
NKX2-5	ZP2	0.017780937254428864
E2F2	HP	0.01771501637995243
TAL1	C1QB	0.01769126206636429
GATA1	RP11-217O12.1	0.01768437586724758
GATA1	YPEL3	0.017682007203499477
HOXD1	C9orf78	0.01765098236501217
E2F2	IGHV3-7	0.017647430300712585
NEUROD1	MZB1	0.01760057546198368
NEUROD1	IGLC2	0.017552729696035385
PAX3	MMP9	0.017529914155602455
HOXD1	CTD-2272D18.1	0.017480671405792236
E2F2	TSPAN5	0.0174512912829717
TAL1	TSPAN5	0.017451200634241104
GATA1	SLC2A1	0.017448083808024723
TAL1	TF	0.017441460862755775
TAL1	LINC02389	0.017393888905644417
NEUROD1	IGHM	0.017392650246620178
NEUROD1	ITIH3	0.017301827669143677
NEUROD1	CHPT1	0.017299732193350792
TAL1	CTSB	0.01729138195514679
GATA1	CHPT1	0.017280718311667442
HOXD1	NCOA4	0.017275908961892128
NEUROD1	BASP1	0.017268724739551544
E2F2	SRRD	0.01720834771792094
NKX2-5	PLA2R1	0.017202505841851234
E2F2	GSPT1	0.017193356528878212
NKX2-5	C9orf78	0.017186537384986877
TAL1	RIOK3	0.01718143994609515
PAX3	CCL20	0.01715468429028988
PAX3	ACSL1	0.01714056171476841
GATA1	ADIPOR1	0.0171306848526001
FOXA1	MAP2K3	0.01705019734799862
TAL1	MT1L	0.017042310908436775
GATA1	FBXO9	0.017019212245941162
E2F2	IGHG2	0.016983391096194584
E2F2	IGHV3-20	0.01688166707754135
GATA1	LGALS3	0.01686906282390867
GATA1	KLC3	0.016785217449069023
GATA1	RNF10	0.0167649257928133
TAL1	YOD1	0.016756971677144367
E2F2	RBM38	0.016716140721525465
TAL1	IGHA1	0.01668628181020419
GATA1	GPX1	0.016653640994003842
KLF1	RP11-217O12.1	0.016642684116959572
NEUROD1	APOA1	0.01663924753665924
GATA1	MICAL2	0.016605639830231667
TAL1	SRRD	0.016592547297477722
E2F2	MICAL2	0.01658671200275421
E2F2	FBXO9	0.016574831171469254
E2F2	R3HDM4	0.016529100281851634
NEUROD1	C1QB	0.01652163825929165
PAX3	GSPT1	0.01649445854127407
NEUROD1	IGHA1	0.01646752531329791
FOXA1	THBS1	0.016462281346321106
PAX3	IL1R2	0.016433246433734894
GATA1	MPP1	0.016422504825251445
HOXD1	GABARAPL2	0.016313308849930763
NEUROD1	NCOA4	0.016302273919185
FOXA1	IL1R2	0.016291489824652672
PAX3	YBX3	0.016286460682749748
E2F2	IGHG3	0.016259700059890747
GATA1	HMGB1P30	0.016242729499936104
TAL1	LYL1	0.01624117578778948
E2F2	IGHV3-74	0.016210556030273438
E2F2	EIF1AY	0.016188041865825654
E2F2	IGHV3-23	0.016187256202101707
NKX2-5	RP11-731J8.2	0.01614806242287159
TAL1	SLC2A1	0.0161473136395216
GATA1	LINC00570	0.016128478571772575
TAL1	GYPC	0.0161204423223223
NEUROD1	APOB	0.016113653779029846
E2F2	DPM2	0.01610844475882394
HOXD1	FBXO7	0.01609703153371811
NKX2-5	FAXDC2	0.01609385386109352
E2F2	ERFE	0.016085363924503326
GATA1	YBX3	0.016039785529885973
TAL1	LINC00570	0.016038134694099426
NEUROD1	APOC3	0.016028404235839844
NEUROD1	CTSB	0.01600344479084015
E2F2	PRG4	0.015932591632008553
PAX3	CSF3R	0.015919530764222145
PAX3	IL1R1	0.015907561406493187
TAL1	CHPT1	0.015895852198203404
FOXA1	TMOD1	0.015895003452897072
E2F2	CXCL8	0.01589459367096424
PAX3	KLK11	0.01589341089129448
FOXA1	FBXO9	0.01586754061281681
TAL1	IGHGP	0.015829330310225487
E2F2	IGKV2-29	0.01582827977836132
E2F2	RP11-20D14.6	0.01581195928156376
NKX2-5	EDIL3-DT	0.01580558903515339
GATA1	PAGE2B	0.015779780223965645
GATA1	TMEM86B	0.015733974054455757
NEUROD1	LINC00570	0.01573134958744049
E2F2	IGHG4	0.015724146117766697
NKX2-5	TPH2	0.015690287575125694
GATA1	RP11-20D14.6	0.015679461881518364
E2F2	BNIP3L	0.015678364038467407
E2F2	ATP6V0C	0.015650273611148197
E2F2	EPB41	0.01564912622173627
FOXA1	ACSL1	0.01564066670835018
E2F2	SIAH2	0.01561899483203888
GATA1	HAGH	0.015602490731648036
E2F2	CXCL2	0.01556175947189331
E2F2	CR1L	0.015554401092231274
GATA1	SELENBP1	0.015534675369660059
E2F2	IGF2R	0.015523125417530537
E2F2	HMBS	0.015517260879278183
E2F2	SMIM5	0.015510030090808868
FOXA1	IL7R	0.015506112016737461
E2F2	IGHM	0.015494316816329956
GATA1	ANKRD9	0.015477736294269562
NEUROD1	APOE	0.015468309633433819
GATA1	EIF1AY	0.015458001444737116
FOXA1	HLA-DRA	0.01545753050595522
PAX3	IL7R	0.01539117842912674
GATA1	PINK1	0.015387295745313168
TAL1	GATA1	0.015340521931648254
GATA1	STRADB	0.015326784125396184
NEUROD1	HSPA1A	0.015315170399844646
E2F2	PLAUR	0.015298259258270264
PAX3	THBS1	0.015290205366909504
GATA1	TAL1	0.015268214978277683
FOXA1	C1QA	0.015257219783961773
PAX3	CAPN5	0.015230871737003326
NEUROD1	HP	0.015191185288131237
GATA1	TF	0.015167762525379658
NEUROD1	RETN	0.01516103744506836
E2F2	IGHA2	0.015145988203585148
NEUROD1	FGA	0.01513893436640501
FOXA1	MAL	0.015096023678779602
FOXA1	C1QB	0.01509189885109663
NEUROD1	SAA1	0.01509068999439478
NEUROD1	AC096579.15	0.015062167309224606
E2F2	IGLV2-8	0.015039156191051006
GATA1	TALDO1	0.015025838145187922
TAL1	CXCL2	0.015017409808933735
E2F2	IGHG1	0.014991134405136108
GATA1	BAG1	0.014988508075475693
TAL1	BNIP3L	0.014942455105483532
TAL1	SLC25A39	0.014926399503435408
GATA1	TMOD1	0.014923818409442902
NEUROD1	BAG1	0.014918009750545025
PAX3	SNCA	0.014901590533554554
PAX3	FBXO9	0.014897440560162067
FOXA1	IL1R1	0.014881215058267117
TAL1	USH2A	0.014874552376568317
PAX3	C1QB	0.014870095998048782
E2F2	IGKV3-15	0.014855563640594482
E2F2	IL1R1	0.01485075056552887
KLF1	FGG	0.014844990335404873
E2F2	GYPC	0.014837800101800398
NEUROD1	FGL1	0.014823543839156628
FOXA1	CAPN5	0.014813020825386047
PAX3	BASP1	0.01481148973107338
GATA1	FGG	0.014807791449129581
NKX2-5	RP11-217O12.1	0.014802764169871807
E2F2	FGG	0.014800830744206905
E2F2	S100A8	0.014780680648982525
TAL1	GSPT1	0.014755169550577799
NEUROD1	DERL3	0.014745933003723621
TAL1	FGG	0.014743353240191936
GATA1	HBQ1	0.01473416667431593
FOXA1	PAX3	0.014663674868643284
E2F2	IGKV1-5	0.014640388078987598
TAL1	GPX1	0.014627715306622642
E2F2	ACSL1	0.014598931585039412
E2F2	IGKV2-30	0.014594674110412598
GATA1	CTA-150C2.20	0.014522912912070751
E2F2	MTCO1P12	0.014505724422633648
PAX3	TMOD1	0.01450355350971222
E2F2	THBS1	0.014494240283966064
GATA1	TSPAN5	0.014490623027086258
PAX3	HLA-DRA	0.014484596438705921
NEUROD1	HPX	0.014483325183391571
NEUROD1	HBM	0.014453142881393433
E2F2	OPTN	0.014435149729251862
KLF1	KLC3	0.014419700019061565
PAX3	C1QA	0.014417804777622223
E2F2	HBQ1	0.014411463091770807
TAL1	TALDO1	0.014383232841889063
E2F2	IGKV2-24	0.014364534057676792
GATA1	H1-2	0.014339253306388855
NEUROD1	ALAS2	0.01432060170918703
E2F2	HLA-DRA	0.014297601766884327
FOXA1	YBX3	0.014283577911555767
E2F2	IGKC	0.014281233151753744
E2F2	RNF10	0.014277384926875433
NKX2-5	RP11-712B9.6	0.014264833182096481
TAL1	H1-2	0.014251722395420075
TAL1	RP11-20D14.6	0.01423854660242796
GATA1	NCOA4	0.014227582940033503
GATA1	CDC34	0.014213427901268005
GATA1	PRDX2	0.014156712840000788
E2F2	IGHV4-59	0.014131858013570309
TAL1	ADIPOR1	0.014131605625152588
GATA1	HBM	0.014127695312102636
GATA1	BBOF1	0.014117795042693615
E2F2	EREG	0.014103995015223822
E2F2	TCP11L2	0.014098107814788818
NEUROD1	STMP1	0.0140887051820755
NEUROD1	HBB	0.014081940054893494
E2F2	IGHA1	0.014076431947095054
FOXA1	G0S2	0.014074772596359253
E2F2	IGKV3-20	0.014067024923861027
E2F2	TENT5C	0.014045804738998413
GATA1	GABARAPL2	0.014036873976389566
NEUROD1	IGHG2	0.014020229689776897
E2F2	IGHV3-53	0.014019038528203964
PAX3	CHPT1	0.014005397446453571
TAL1	RAP1GAP	0.013990196399390697
PAX3	BAG1	0.013986952602863312
PAX3	C9orf78	0.013972312211990356
FOXA1	SLC25A39	0.013961981050670147
NKX2-5	OR5A2	0.013950088061392307
GATA1	SLC4A1	0.013908572494983673
PAX3	SIAH2	0.013891425915062428
KLF1	HBM	0.013882577419281006
E2F2	IGKV3-11	0.013874228112399578
FOXA1	BASP1	0.013858959078788757
GATA1	IGKC	0.01384031306952238
GATA1	BSG	0.013837346008845739
PAX3	PLAUR	0.013827403075993061
TAL1	HBM	0.013822088638941446
NEUROD1	IFIT1B	0.01381860300898552
E2F2	CHPT1	0.013807636996110281
FOXA1	PLAUR	0.013804316520690918
NEUROD1	TENT5C	0.013799699954688549
NKX2-5	AQP9	0.013787784613668919
E2F2	RIOK3	0.013786442577838898
TAL1	PLPPR1	0.01377092394977808
NEUROD1	AMBP	0.013745829463005066
NKX2-5	HBG1	0.013740111142396927
KLF1	HBQ1	0.01373785436153412
TAL1	BSG	0.013737301031748453
TAL1	CTSE	0.013734105974435806
E2F2	CDC34	0.013707260290781656
FOXA1	GSPT1	0.013705134391784668
GATA1	ALAS2	0.013700668513774873
PAX3	MAL	0.01369716227054596
TAL1	CDC34	0.013675282709300518
E2F2	IGF2BP2	0.013667122460901737
NEUROD1	ORM1	0.0136515898630023
TAL1	EPB41	0.013646189868450165
PAX3	EIF2AK1	0.0136295510455966
NEUROD1	HMBS	0.013627241365611553
PAX3	MKRN1	0.013618539087474346
GATA1	FBXO7	0.013599381915160589
E2F2	SLC40A1	0.013580958048502604
NEUROD1	CTA-363E6.6	0.013566774316132069
KLF1	TSPAN5	0.013553939759731293
E2F2	ORM1	0.013530325144529343
E2F2	SLC25A39	0.013529340736567974
KLF1	CTD-3154N5.2	0.01351502537727356
E2F2	SLC38A5	0.013508175100599016
E2F2	MAP2K3	0.01350480318069458
TAL1	HMBS	0.013501317799091339
E2F2	GP9	0.01346480194479227
KLF1	TMEM86B	0.013417008332908154
TAL1	GUK1	0.013408127639974867
NEUROD1	IGHG1	0.013383433222770691
PAX3	MPP1	0.013345991261303425
TAL1	NASPP1	0.013293757103383541
NEUROD1	HBA1	0.013287614099681377
KLF1	SAA2	0.013273090124130249
GATA1	MARCHF8	0.013230239041149616
PAX3	S100A8	0.013206672854721546
NEUROD1	SLC4A1	0.013180553913116455
TAL1	SLC25A37	0.013142933802945274
KLF1	NUDT4B	0.013122987933456898
GATA1	NASPP1	0.013094170950353146
GATA1	FKBP8	0.013072515172617776
GATA1	C9orf78	0.013070762157440186
GATA1	EIF2AK1	0.013069571306308111
FOXA1	MKRN1	0.01305544376373291
TAL1	ERFE	0.013054185857375463
TAL1	HBQ1	0.013051663525402546
